[0, [0, 0, inf], [0, 0, inf]]
[1029, [0, 0, inf], [0, 0, inf]]
[1030, [0, 0, inf], [0, 0, inf]]
[1031, [0, 0, inf], [0, 0, inf]]
[1032, [0, 0, inf], [0, 0, inf]]
[1033, [0, 0, inf], [0, 0, inf]]
[1034, [0, 0, inf], [0, 0, inf]]
[1035, [0, 0, inf], [0, 0, inf]]
[1036, [0, 0, inf], [0, 0, inf]]
[1037, [0, 0, inf], [0, 0, inf]]
[1038, [0, 0, inf], [0, 0, inf]]
[1039, [0, 0, inf], [0, 0, inf]]
[1040, [0, 0, inf], [0, 0, inf]]
[1041, [0, 0, inf], [0, 0, inf]]
[1042, [0, 0, inf], [0, 0, inf]]
[1043, [0, 0, inf], [0, 0, inf]]
[1044, [0, 0, inf], [0, 0, inf]]
[1045, [0, 0, inf], [0, 0, inf]]
[1046, [0, 0, inf], [0, 0, inf]]
[1047, [0, 0, inf], [0, 0, inf]]
[1048, [0, 0, inf], [0, 0, inf]]
[1049, [0, 0, inf], [0, 0, inf]]
[1050, [0, 0, inf], [0, 0, inf]]
[1051, [0, 0, inf], [0, 0, inf]]
[1052, [0, 0, inf], [0, 0, inf]]
[1053, [0, 0, inf], [0, 0, inf]]
[1054, [0, 0, inf], [0, 0, inf]]
[1055, [0, 0, inf], [0, 0, inf]]
[1056, [0, 0, inf], [0, 0, inf]]
[1057, [0, 0, inf], [0, 0, inf]]
[1058, [0, 0, inf], [0, 0, inf]]
[1059, [0, 0, inf], [0, 0, inf]]
[1060, [0, 0, inf], [0, 0, inf]]
[1061, [0, 0, inf], [0, 0, inf]]
[1062, [0, 0, inf], [0, 0, inf]]
[1063, [0, 0, inf], [0, 0, inf]]
[1064, [0, 0, inf], [0, 0, inf]]
[1065, [0, 0, inf], [0, 0, inf]]
[1066, [0, 0, inf], [0, 0, inf]]
[1067, [0, 0, inf], [0, 0, inf]]
[1068, [0, 0, inf], [0, 0, inf]]
[1069, [0, 0, inf], [0, 0, inf]]
[1070, [0, 0, inf], [0, 0, inf]]
[1071, [0, 0, inf], [0, 0, inf]]
[1072, [0, 0, inf], [0, 0, inf]]
[1073, [0, 0, inf], [0, 0, inf]]
[1074, [0, 0, inf], [0, 0, inf]]
[1075, [0, 0, inf], [0, 0, inf]]
[1076, [0, 0, inf], [0, 0, inf]]
[1077, [0, 0, inf], [0, 0, inf]]
[1078, [0, 0, inf], [0, 0, inf]]
[1079, [0, 0, inf], [0, 0, inf]]
[1080, [0, 0, inf], [0, 0, inf]]
[1081, [0, 0, inf], [0, 0, inf]]
[1082, [0, 0, inf], [0, 0, inf]]
[1083, [0, 0, inf], [0, 0, inf]]
[1084, [0, 0, inf], [0, 0, inf]]
[1085, [0, 0, inf], [0, 0, inf]]
[1086, [0, 0, inf], [0, 0, inf]]
[1087, [0, 0, inf], [0, 0, inf]]
[1088, [0, 0, inf], [0, 0, inf]]
[1089, [0, 0, inf], [0, 0, inf]]
[1090, [0, 0, inf], [0, 0, inf]]
[1091, [0, 0, inf], [0, 0, inf]]
[1092, [0, 0, inf], [0, 0, inf]]
[1093, [0, 0, inf], [0, 0, inf]]
[1094, [0, 0, inf], [0, 0, inf]]
[1095, [0, 0, inf], [0, 0, inf]]
[1096, [0, 0, inf], [0, 0, inf]]
[1097, [0, 0, inf], [0, 0, inf]]
[1098, [0, 0, inf], [0, 0, inf]]
[1099, [0, 0, inf], [0, 0, inf]]
[1100, [0, 0, inf], [0, 0, inf]]
[1101, [0, 0, inf], [0, 0, inf]]
[1102, [0, 0, inf], [0, 0, inf]]
[1103, [0, 0, inf], [0, 0, inf]]
[1104, [0, 0, inf], [0, 0, inf]]
[1105, [0, 0, inf], [0, 0, inf]]
[1106, [0, 0, inf], [0, 0, inf]]
[1107, [0, 0, inf], [0, 0, inf]]
[1108, [0, 0, inf], [0, 0, inf]]
[1109, [0, 0, inf], [0, 0, inf]]
[1110, [0, 0, inf], [0, 0, inf]]
[1111, [0, 0, inf], [0, 0, inf]]
[1112, [0, 0, inf], [0, 0, inf]]
[1113, [0, 0, inf], [0, 0, inf]]
[1114, [0, 0, inf], [0, 0, inf]]
[1115, [0, 0, inf], [0, 0, inf]]
[1116, [0, 0, inf], [0, 0, inf]]
[1117, [0, 0, inf], [0, 0, inf]]
[1118, [0, 0, inf], [0, 0, inf]]
[1119, [0, 0, inf], [0, 0, inf]]
[1120, [0, 0, inf], [0, 0, inf]]
[1121, [0, 0, inf], [0, 0, inf]]
[1122, [0, 0, inf], [0, 0, inf]]
[1123, [0, 0, inf], [0, 0, inf]]
[1124, [0, 0, inf], [0, 0, inf]]
[1125, [0, 0, inf], [0, 0, inf]]
[1126, [0, 0, inf], [0, 0, inf]]
[1127, [0, 0, inf], [0, 0, inf]]
[1128, [0, 0, inf], [0, 0, inf]]
[1129, [0, 0, inf], [0, 0, inf]]
[1130, [0, 0, inf], [0, 0, inf]]
[1131, [0, 0, inf], [0, 0, inf]]
[1132, [0, 0, inf], [0, 0, inf]]
[1133, [0, 0, inf], [0, 0, inf]]
[1134, [0, 0, inf], [0, 0, inf]]
[1135, [0, 0, inf], [0, 0, inf]]
[1136, [0, 0, inf], [0, 0, inf]]
[1137, [0, 0, inf], [0, 0, inf]]
[1138, [0, 0, inf], [0, 0, inf]]
[1139, [0, 0, inf], [0, 0, inf]]
[1140, [0, 0, inf], [0, 0, inf]]
[1141, [0, 0, inf], [0, 0, inf]]
[1142, [0, 0, inf], [0, 0, inf]]
[1143, [0, 0, inf], [0, 0, inf]]
[1144, [0, 0, inf], [0, 0, inf]]
[1145, [0, 0, inf], [0, 0, inf]]
[1146, [0, 0, inf], [0, 0, inf]]
[1147, [0, 0, inf], [0, 0, inf]]
[1148, [0, 0, inf], [0, 0, inf]]
[1149, [0, 0, inf], [0, 0, inf]]
[1150, [0, 0, inf], [0, 0, inf]]
[1151, [0, 0, inf], [0, 0, inf]]
[1152, [0, 0, inf], [0, 0, inf]]
[1153, [0, 0, inf], [0, 0, inf]]
[1154, [0, 0, inf], [0, 0, inf]]
[1155, [0, 0, inf], [0, 0, inf]]
[1156, [0, 0, inf], [0, 0, inf]]
[1157, [0, 0, inf], [0, 0, inf]]
[1158, [0, 0, inf], [0, 0, inf]]
[1159, [0, 0, inf], [0, 0, inf]]
[1160, [0, 0, inf], [0, 0, inf]]
[1161, [0, 0, inf], [0, 0, inf]]
[1162, [0, 0, inf], [0, 0, inf]]
[1163, [0, 0, inf], [0, 0, inf]]
[1164, [0, 0, inf], [0, 0, inf]]
[1165, [0, 0, inf], [0, 0, inf]]
[1166, [0, 0, inf], [0, 0, inf]]
[1167, [0, 0, inf], [0, 0, inf]]
[1168, [0, 0, inf], [0, 0, inf]]
[1169, [0, 0, inf], [0, 0, inf]]
[1170, [0, 0, inf], [0, 0, inf]]
[1171, [0, 0, inf], [0, 0, inf]]
[1172, [0, 0, inf], [0, 0, inf]]
[1173, [0, 0, inf], [0, 0, inf]]
[1174, [0, 0, inf], [0, 0, inf]]
[1175, [0, 0, inf], [0, 0, inf]]
[1176, [0, 0, inf], [0, 0, inf]]
[1177, [0, 0, inf], [0, 0, inf]]
[1178, [0, 0, inf], [0, 0, inf]]
[1179, [0, 0, inf], [0, 0, inf]]
[1180, [0, 0, inf], [0, 0, inf]]
[1181, [0, 0, inf], [0, 0, inf]]
[1182, [0, 0, inf], [0, 0, inf]]
[1183, [0, 0, inf], [0, 0, inf]]
[1184, [0, 0, inf], [0, 0, inf]]
[1185, [0, 0, inf], [0, 0, inf]]
[1186, [0, 0, inf], [0, 0, inf]]
[1187, [0, 0, inf], [0, 0, inf]]
[1188, [0, 0, inf], [0, 0, inf]]
[1189, [0, 0, inf], [0, 0, inf]]
[1190, [0, 0, inf], [0, 0, inf]]
[1191, [0, 0, inf], [0, 0, inf]]
[1192, [0, 0, inf], [0, 0, inf]]
[1193, [0, 0, inf], [0, 0, inf]]
[1194, [0, 0, inf], [0, 0, inf]]
[1195, [0, 0, inf], [0, 0, inf]]
[1196, [0, 0, inf], [41, 246312.26966291945, 0.7458677685950413]]
[1197, [41, -632901.0337078683, 0.7700957934194085], [0, 0, inf]]
[1198, [41, -1379569.6179775298, 0.12036651395251978], [0, 0, inf]]
[1199, [0, 0, inf], [41, 232321.4382022489, 0.4444444444444444]]
[1200, [0, 0, inf], [0, 0, inf]]
[1201, [0, 0, inf], [0, 0, inf]]
[1202, [0, 0, inf], [0, 0, inf]]
[1203, [0, 0, inf], [0, 0, inf]]
[1204, [0, 0, inf], [48, 58142.19487179164, 0.9298469387755103]]
[1205, [48, -1698222.6051282045, 0.003748438150770512], [0, 0, inf]]
[1206, [48, -1442800.2461538455, 0.02040816326530612], [0, 0, inf]]
[1207, [48, -129391.58974358533, 0.308641975308642], [0, 0, inf]]
[1208, [0, 0, inf], [48, 145859.61025641207, 0.7256515775034293]]
[1209, [48, -1012279.1384615386, 0.4066840277777778], [0, 0, inf]]
[1210, [41, -1559241.3483146112, 0.15668402777777776], [0, 0, inf]]
[1211, [48, -280292.43076923536, 0.03305785123966942], [41, 205076.1348314602, 0.49379108838568303]]
[1212, [0, 0, inf], [0, 0, inf]]
[1213, [0, 0, inf], [0, 0, inf]]
[1214, [0, 0, inf], [0, 0, inf]]
[1215, [0, 0, inf], [0, 0, inf]]
[1216, [33, -195484.52571428008, 0.6290130796670631], [45, 339007.2098765429, 0.34602076124567477]]
[1217, [33, -1709178.8800000036, 0.004253308128544423], [0, 0, inf]]
[1218, [33, -1023859.565714288, 0.023156899810964086], [0, 0, inf]]
[1219, [45, -135656.8230452668, 0.6944444444444444], [33, 23218.468571423553, 1.0]]
[1220, [33, -170768.09142856766, 0.8526234567901234], [45, 460909.5637860084, 0.25]]
[1221, [48, -1016648.2051282013, 0.20000000000000004], [0, 0, inf]]
[1222, [33, -1417075.5657142815, 0.05777777777777779], [0, 0, inf]]
[1223, [33, -252407.22285714187, 0.3125], [41, 206917.0337078655, 0.4565376186997808]]
[1224, [0, 0, inf], [0, 0, inf]]
[1225, [0, 0, inf], [0, 0, inf]]
[1226, [0, 0, inf], [0, 0, inf]]
[1227, [0, 0, inf], [0, 0, inf]]
[1228, [46, -152640.8101265831, 0.5735111111111112], [34, 279735.2421052642, 0.48999999999999994]]
[1229, [33, -1742134.1257142918, 0.0019753086419753087], [0, 0, inf]]
[1230, [33, -1157178.5142857186, 0.017777777777777778], [0, 0, inf]]
[1231, [45, -173144.49382716045, 0.5], [46, 6083.510548528284, 1.0]]
[1232, [15, -1158582.8571428573, 0.6469444444444445], [45, 620569.2839506129, 0.5960207612456747]]
[1233, [46, -1043598.5822784826, 0.5013843905376724], [0, 0, inf]]
[1234, [41, -1255493.0337078641, 0.14619457847695008], [0, 0, inf]]
[1235, [33, -260646.03428571112, 0.2623456790123457], [15, 562907.4285714319, 0.4483506944444444]]
[1236, [0, 0, inf], [0, 0, inf]]
[1237, [0, 0, inf], [0, 0, inf]]
[1238, [0, 0, inf], [0, 0, inf]]
[1239, [0, 0, inf], [0, 0, inf]]
[1240, [33, -414562.01142856665, 0.4787330905306972], [45, 12405.99176954478, 0.8622448979591837]]
[1241, [33, -1755241.325714292, 0.0044444444444444444], [0, 0, inf]]
[1242, [33, -1221965.531428575, 0.04938271604938271], [0, 0, inf]]
[1243, [45, -153187.02880658396, 0.4711111111111111], [46, 23780.995780594647, 0.9506249999999999]]
[1244, [46, -559129.9240506319, 0.558641975308642], [36, 454070.85714285634, 0.2222222222222222]]
[1245, [36, -1051096.6153846197, 0.5285493827160495], [0, 0, inf]]
[1246, [38, -1641074.93877551, 0.0652084908037289], [0, 0, inf]]
[1247, [46, -126094.58227847889, 0.4], [15, 562322.2857142882, 0.5635405827263268]]
[1248, [0, 0, inf], [0, 0, inf]]
[1249, [0, 0, inf], [0, 0, inf]]
[1250, [0, 0, inf], [0, 0, inf]]
[1251, [0, 0, inf], [0, 0, inf]]
[1252, [0, 0, inf], [0, 0, inf]]
[1253, [0, 0, inf], [0, 0, inf]]
[1254, [0, 0, inf], [0, 0, inf]]
[1255, [0, 0, inf], [0, 0, inf]]
[1256, [0, 0, inf], [0, 0, inf]]
[1257, [0, 0, inf], [0, 0, inf]]
[1258, [0, 0, inf], [0, 0, inf]]
[1259, [0, 0, inf], [0, 0, inf]]
[1260, [0, 0, inf], [0, 0, inf]]
[1261, [0, 0, inf], [0, 0, inf]]
[1262, [0, 0, inf], [0, 0, inf]]
[1263, [0, 0, inf], [0, 0, inf]]
[1264, [0, 0, inf], [0, 0, inf]]
[1265, [0, 0, inf], [0, 0, inf]]
[1266, [0, 0, inf], [0, 0, inf]]
[1267, [0, 0, inf], [0, 0, inf]]
[1268, [0, 0, inf], [0, 0, inf]]
[1269, [0, 0, inf], [0, 0, inf]]
[1270, [0, 0, inf], [0, 0, inf]]
[1271, [0, 0, inf], [0, 0, inf]]
[1272, [0, 0, inf], [0, 0, inf]]
[1273, [0, 0, inf], [0, 0, inf]]
[1274, [0, 0, inf], [0, 0, inf]]
[1275, [0, 0, inf], [0, 0, inf]]
[1276, [0, 0, inf], [0, 0, inf]]
[1277, [0, 0, inf], [0, 0, inf]]
[1278, [0, 0, inf], [0, 0, inf]]
[1279, [0, 0, inf], [0, 0, inf]]
[1280, [0, 0, inf], [41, 368547.95505617745, 0.4011111111111111]]
[1281, [41, -610073.887640452, 0.7700957934194085], [0, 0, inf]]
[1282, [41, -1232297.7078651674, 0.04164931278633903], [0, 0, inf]]
[1283, [0, 0, inf], [41, 209494.29213483352, 0.4109138724523341]]
[1284, [0, 0, inf], [0, 0, inf]]
[1285, [0, 0, inf], [0, 0, inf]]
[1286, [0, 0, inf], [0, 0, inf]]
[1287, [0, 0, inf], [0, 0, inf]]
[1288, [48, -247020.30769230984, 0.3756503642039542], [0, 0, inf]]
[1289, [48, -1616890.7487179488, 0.006663890045814243], [0, 0, inf]]
[1290, [48, -1221658.2564102532, 0.02665556018325697], [0, 0, inf]]
[1291, [48, -119981.29230768979, 0.32653061224489793], [0, 0, inf]]
[1292, [48, -217445.08717948664, 0.8790130796670631], [0, 0, inf]]
[1293, [48, -959514.256410256, 0.44140625], [0, 0, inf]]
[1294, [41, -1411969.438202247, 0.052517361111111105], [0, 0, inf]]
[1295, [48, -325663.50769230723, 0.008264462809917356], [41, 185930.78651685547, 0.5325054784514244]]
[1296, [0, 0, inf], [0, 0, inf]]
[1297, [0, 0, inf], [0, 0, inf]]
[1298, [0, 0, inf], [0, 0, inf]]
[1299, [0, 0, inf], [0, 0, inf]]
[1300, [46, -23227.949367089197, 0.7744], [45, 519163.7860082304, 0.1111111111111111]]
[1301, [33, -1631284.662857145, 0.004253308128544423], [0, 0, inf]]
[1302, [33, -1214850.1942857197, 0.030245746691871453], [0, 0, inf]]
[1303, [33, -54675.74857143313, 0.5727040816326531], [0, 0, inf]]
[1304, [48, -99480.28717948776, 0.7561436672967864], [45, 692577.9753086418, 0.6637396694214877]]
[1305, [48, -963883.3230769206, 0.27901234567901234], [0, 0, inf]]
[1306, [33, -1660869.4857142856, 0.05777777777777779], [0, 0, inf]]
[1307, [45, -187168.6584362127, 0.1947314049586777], [41, 184089.88764044922, 0.4576124567474049]]
[1308, [0, 0, inf], [0, 0, inf]]
[1309, [0, 0, inf], [0, 0, inf]]
[1310, [0, 0, inf], [0, 0, inf]]
[1311, [0, 0, inf], [0, 0, inf]]
[1312, [33, -315321.78285713866, 0.4931640625], [45, 105181.23456790019, 0.8520710059171599]]
[1313, [33, -1664239.9085714333, 0.0019753086419753087], [0, 0, inf]]
[1314, [33, -1030600.4114285745, 0.017777777777777778], [0, 0, inf]]
[1315, [34, -203161.60000000056, 0.6025], [46, 14932.253164561465, 0.9506249999999999]]
[1316, [46, -390174.2447257377, 0.5403620029065926], [36, 330560.70329670236, 0.6180555555555556]]
[1317, [34, -953721.2631578967, 0.4829136096239011], [0, 0, inf]]
[1318, [47, -1077833.1428571446, 0.14619457847695008], [0, 0, inf]]
[1319, [45, -214677.59670781437, 0.2222222222222222], [15, 539794.2857142873, 0.4483506944444444]]
[1320, [0, 0, inf], [0, 0, inf]]
[1321, [0, 0, inf], [0, 0, inf]]
[1322, [0, 0, inf], [0, 0, inf]]
[1323, [0, 0, inf], [0, 0, inf]]
[1324, [33, -250534.76571428217, 0.5486968449931412], [45, 192562.56790123228, 0.7716049382716049]]
[1325, [33, -1677347.1085714344, 0.0019753086419753087], [0, 0, inf]]
[1326, [33, -1095387.4285714328, 0.02419753086419753], [0, 0, inf]]
[1327, [48, -125694.68717948254, 0.48653061224489796], [0, 0, inf]]
[1328, [33, -223945.87428571284, 0.6545138888888888], [36, 564977.9340659343, 0.23692790725757756]]
[1329, [38, -999758.3673469424, 0.5014717260039506], [0, 0, inf]]
[1330, [47, -1134006.8571428591, 0.0943028427435912], [0, 0, inf]]
[1331, [46, -177804.42194092926, 0.3611111111111111], [15, 523410.2857142892, 0.5666623309053069]]
[1332, [0, 0, inf], [0, 0, inf]]
[1333, [0, 0, inf], [0, 0, inf]]
[1334, [0, 0, inf], [0, 0, inf]]
[1335, [0, 0, inf], [0, 0, inf]]
[1336, [46, -553875.9831223618, 0.4654016620498616], [0, 0, inf]]
[1337, [33, -1705433.9657142907, 0.0019753086419753087], [0, 0, inf]]
[1338, [48, -1308703.5076923063, 0.052345679012345686], [0, 0, inf]]
[1339, [45, -159120.32921810448, 0.27111111111111114], [46, 16314.86919831857, 1.0]]
[1340, [46, -612775.4261603327, 0.6662330905306972], [36, 100824.61538461037, 0.36]]
[1341, [34, -1004080.5052631618, 0.4219104308390023], [0, 0, inf]]
[1342, [33, -1556760.8685714267, 0.08372700932224741], [0, 0, inf]]
[1343, [38, -180224.00000000745, 0.41000000000000003], [15, 545353.1428571446, 0.5636111111111111]]
[1344, [0, 0, inf], [0, 0, inf]]
[1345, [0, 0, inf], [0, 0, inf]]
[1346, [0, 0, inf], [0, 0, inf]]
[1347, [0, 0, inf], [0, 0, inf]]
[1348, [0, 0, inf], [0, 0, inf]]
[1349, [0, 0, inf], [0, 0, inf]]
[1350, [0, 0, inf], [0, 0, inf]]
[1351, [0, 0, inf], [0, 0, inf]]
[1352, [0, 0, inf], [0, 0, inf]]
[1353, [0, 0, inf], [0, 0, inf]]
[1354, [0, 0, inf], [0, 0, inf]]
[1355, [0, 0, inf], [0, 0, inf]]
[1356, [0, 0, inf], [0, 0, inf]]
[1357, [0, 0, inf], [0, 0, inf]]
[1358, [0, 0, inf], [0, 0, inf]]
[1359, [0, 0, inf], [0, 0, inf]]
[1360, [0, 0, inf], [0, 0, inf]]
[1361, [0, 0, inf], [0, 0, inf]]
[1362, [0, 0, inf], [0, 0, inf]]
[1363, [0, 0, inf], [0, 0, inf]]
[1364, [41, -96094.9213483166, 0.9365244536940688], [0, 0, inf]]
[1365, [41, -574728.6292134859, 0.8063306955435235], [0, 0, inf]]
[1366, [41, -1517268.8539325837, 0.059975010412328195], [0, 0, inf]]
[1367, [0, 0, inf], [41, 177830.83146067616, 0.5154503616042078]]
[1368, [0, 0, inf], [0, 0, inf]]
[1369, [0, 0, inf], [0, 0, inf]]
[1370, [0, 0, inf], [0, 0, inf]]
[1371, [0, 0, inf], [0, 0, inf]]
[1372, [0, 0, inf], [0, 0, inf]]
[1373, [0, 0, inf], [0, 0, inf]]
[1374, [0, 0, inf], [0, 0, inf]]
[1375, [0, 0, inf], [0, 0, inf]]
[1376, [0, 0, inf], [41, 83576.80898876302, 0.6523668639053255]]
[1377, [41, -601973.9325842727, 0.8433985839233653], [0, 0, inf]]
[1378, [41, -1181488.8988764044, 0.059975010412328195], [0, 0, inf]]
[1379, [0, 0, inf], [41, 150585.52808988933, 0.4565376186997808]]
[1380, [0, 0, inf], [0, 0, inf]]
[1381, [0, 0, inf], [0, 0, inf]]
[1382, [0, 0, inf], [0, 0, inf]]
[1383, [0, 0, inf], [0, 0, inf]]
[1384, [46, -244999.56118143536, 0.5951020408163266], [45, 155614.28806584235, 0.37869822485207105]]
[1385, [45, -1699890.5679012332, 0.00043402777777777775], [0, 0, inf]]
[1386, [45, -1305056.3950617276, 0.006944444444444444], [0, 0, inf]]
[1387, [45, -184202.00823044777, 0.390625], [0, 0, inf]]
[1388, [46, -226195.98312236276, 0.7199265381083564], [45, 279134.81481481344, 0.12755102040816327]]
[1389, [46, -908655.257383965, 0.3302147779286756], [0, 0, inf]]
[1390, [45, -1664830.156378598, 0.11835420753483225], [0, 0, inf]]
[1391, [46, -181952.27004219592, 0.37869822485207105], [41, 150953.70786517486, 0.5406574394463669]]
[1392, [0, 0, inf], [0, 0, inf]]
[1393, [0, 0, inf], [0, 0, inf]]
[1394, [0, 0, inf], [0, 0, inf]]
[1395, [0, 0, inf], [0, 0, inf]]
[1396, [46, -147663.39240506478, 0.6747448979591836], [34, 107272.0842105262, 0.46814404432132967]]
[1397, [34, -1680136.0842105225, 0.0018107741059302852], [0, 0, inf]]
[1398, [34, -1390397.9789473712, 0.011317338162064282], [0, 0, inf]]
[1399, [45, -221689.6790123433, 0.2517361111111111], [0, 0, inf]]
[1400, [15, -981284.5714285718, 0.5684171597633136], [45, 438794.53497942165, 0.33256439830834295]]
[1401, [34, -919573.5578947375, 0.46977406430392593], [0, 0, inf]]
[1402, [47, -1316571.4285714296, 0.17670886634805352], [0, 0, inf]]
[1403, [45, -282371.16049382277, 0.3822314049586777], [15, 454070.85714285914, 0.4483506944444444]]
[1404, [0, 0, inf], [0, 0, inf]]
[1405, [0, 0, inf], [0, 0, inf]]
[1406, [0, 0, inf], [0, 0, inf]]
[1407, [0, 0, inf], [0, 0, inf]]
[1408, [34, -235584.67368420959, 0.6736111111111112], [0, 0, inf]]
[1409, [34, -1696002.6947368402, 0.0018107741059302852], [0, 0, inf]]
[1410, [34, -1051680.336842102, 0.02218198279764599], [0, 0, inf]]
[1411, [45, -154805.20164608862, 0.3611111111111111], [0, 0, inf]]
[1412, [41, -637319.191011237, 0.7299306441326531], [37, 136801.92349727172, 0.24617346938775508]]
[1413, [46, -975020.8270042166, 0.3966181448698931], [0, 0, inf]]
[1414, [38, -1226793.795918365, 0.1401263848816296], [0, 0, inf]]
[1415, [46, -175868.7594936695, 0.6441326530612245], [15, 470454.85714285914, 0.5666623309053069]]
[1416, [0, 0, inf], [0, 0, inf]]
[1417, [0, 0, inf], [0, 0, inf]]
[1418, [0, 0, inf], [0, 0, inf]]
[1419, [0, 0, inf], [0, 0, inf]]
[1420, [34, -176947.1999999974, 0.6489197530864198], [45, 26969.547325102612, 1.0]]
[1421, [34, -1733944.5894736843, 0.0018107741059302852], [0, 0, inf]]
[1422, [34, -1110317.8105263142, 0.03666817564508827], [0, 0, inf]]
[1423, [34, -227306.4421052672, 0.16049382716049382], [0, 0, inf]]
[1424, [47, -322998.85714285355, 0.6277777777777779], [36, 252781.71428570896, 0.3242984693877551]]
[1425, [34, -969932.8000000026, 0.33548784241305013], [0, 0, inf]]
[1426, [38, -1435773.3877551006, 0.11859418282548476], [0, 0, inf]]
[1427, [38, -199282.9387755189, 0.5061728395061729], [15, 459629.7142857155, 0.4492006870128154]]
[1428, [0, 0, inf], [0, 0, inf]]
[1429, [0, 0, inf], [0, 0, inf]]
[1430, [0, 0, inf], [0, 0, inf]]
[1431, [0, 0, inf], [0, 0, inf]]
[1432, [34, -496693.8947368376, 0.6167901234567901], [0, 0, inf]]
[1433, [34, -1783958.9052631566, 0.0018107741059302852], [0, 0, inf]]
[1434, [34, -1214140.6315789474, 0.03666817564508827], [0, 0, inf]]
[1435, [45, -132959.86831275746, 0.25], [46, 23504.47257384751, 1.0]]
[1436, [32, -332222.09900989756, 0.791972242512783], [38, 131740.73469387367, 0.25]]
[1437, [34, -999251.5368421096, 0.28839642967066786], [0, 0, inf]]
[1438, [34, -1576658.189473682, 0.11859418282548476], [0, 0, inf]]
[1439, [46, -119734.54852320254, 0.6118827160493827], [15, 505855.9999999972, 0.44555555555555554]]
[1440, [0, 0, inf], [0, 0, inf]]
[1441, [0, 0, inf], [0, 0, inf]]
[1442, [0, 0, inf], [0, 0, inf]]
[1443, [0, 0, inf], [0, 0, inf]]
[1444, [0, 0, inf], [0, 0, inf]]
[1445, [0, 0, inf], [0, 0, inf]]
[1446, [0, 0, inf], [0, 0, inf]]
[1447, [0, 0, inf], [0, 0, inf]]
[1448, [0, 0, inf], [41, 99040.3595505599, 0.5625]]
[1449, [41, -520974.3820224758, 0.8433985839233653], [0, 0, inf]]
[1450, [41, -1266906.6067415727, 0.05039566847147022], [0, 0, inf]]
[1451, [0, 0, inf], [41, 124076.58426966518, 0.5429362880886426]]
[1452, [0, 0, inf], [0, 0, inf]]
[1453, [0, 0, inf], [0, 0, inf]]
[1454, [0, 0, inf], [0, 0, inf]]
[1455, [0, 0, inf], [0, 0, inf]]
[1456, [0, 0, inf], [0, 0, inf]]
[1457, [0, 0, inf], [0, 0, inf]]
[1458, [0, 0, inf], [0, 0, inf]]
[1459, [0, 0, inf], [0, 0, inf]]
[1460, [41, -233057.79775281064, 0.5847750865051903], [0, 0, inf]]
[1461, [41, -548219.6853932608, 0.8433985839233653], [0, 0, inf]]
[1462, [41, -1446578.3370786523, 0.059975010412328195], [0, 0, inf]]
[1463, [0, 0, inf], [41, 99040.35955056362, 0.5216049382716049]]
[1464, [0, 0, inf], [0, 0, inf]]
[1465, [0, 0, inf], [0, 0, inf]]
[1466, [0, 0, inf], [0, 0, inf]]
[1467, [0, 0, inf], [0, 0, inf]]
[1468, [0, 0, inf], [0, 0, inf]]
[1469, [0, 0, inf], [0, 0, inf]]
[1470, [0, 0, inf], [0, 0, inf]]
[1471, [0, 0, inf], [0, 0, inf]]
[1472, [41, -112663.01123595424, 0.5625], [0, 0, inf]]
[1473, [41, -550060.5842696652, 0.8812994585589339], [0, 0, inf]]
[1474, [41, -1112639.2808988746, 0.12036651395251978], [0, 0, inf]]
[1475, [0, 0, inf], [41, 97199.46067416295, 0.573921028466483]]
[1476, [0, 0, inf], [0, 0, inf]]
[1477, [0, 0, inf], [0, 0, inf]]
[1478, [0, 0, inf], [0, 0, inf]]
[1479, [0, 0, inf], [0, 0, inf]]
[1480, [34, -144524.12631578557, 0.6252028123309896], [0, 0, inf]]
[1481, [34, -1597353.7684210502, 0.006663890045814243], [0, 0, inf]]
[1482, [34, -1167575.578947368, 0.02040816326530612], [0, 0, inf]]
[1483, [34, -256280.25263158232, 0.008264462809917356], [0, 0, inf]]
[1484, [41, -535333.3932584282, 0.4369978086194303], [36, 25566.24175823666, 0.81]]
[1485, [34, -857486.8210526332, 0.37186258236507214], [0, 0, inf]]
[1486, [41, -1173757.123595504, 0.16342236306020821], [0, 0, inf]]
[1487, [34, -393216.0000000037, 0.29000000000000004], [41, 147271.91011236608, 0.6103515625]]
[1488, [0, 0, inf], [0, 0, inf]]
[1489, [0, 0, inf], [0, 0, inf]]
[1490, [0, 0, inf], [0, 0, inf]]
[1491, [0, 0, inf], [0, 0, inf]]
[1492, [34, -65880.92631578818, 0.9420415224913494], [0, 0, inf]]
[1493, [34, -1613220.378947368, 0.006663890045814243], [0, 0, inf]]
[1494, [34, -1246218.7789473673, 0.02040816326530612], [0, 0, inf]]
[1495, [34, -272146.8631578982, 0.0625], [0, 0, inf]]
[1496, [41, -442183.9101123605, 0.1650390625], [36, 259983.47252746858, 0.2433425160697888]]
[1497, [38, -948265.7959183697, 0.26155340448780917], [0, 0, inf]]
[1498, [38, -1485928.4897959149, 0.0982880983653602], [0, 0, inf]]
[1499, [36, -156278.15384615678, 0.4722222222222222], [41, 104194.87640449964, 0.6503642039542142]]
[1500, [0, 0, inf], [0, 0, inf]]
[1501, [0, 0, inf], [0, 0, inf]]
[1502, [0, 0, inf], [0, 0, inf]]
[1503, [0, 0, inf], [0, 0, inf]]
