[0, 0.0005013706485150491]
[1783, 1.5464243733803004e-05]
[1784, 9.219191616621024e-05]
[1785, 5.0496919317075206e-08]
[1786, 5.0516062186024265e-08]
[1787, 0.0002865319792575442]
[1788, 0.0005013706485150491]
[1789, 0.0005013706485150491]
[1790, 0.0005013706485150491]
[1791, 0.0005013706485150491]
[1792, 0.00031720598225583156]
[1793, 5.05352195727759e-08]
[1794, 5.055439149385119e-08]
[1795, 1.0346039327196538e-05]
[1796, 0.0002016650797654061]
[1797, 5.503960804413393e-06]
[1798, 5.5482071435447534e-08]
[1799, 2.7346408924456063e-08]
[1800, 0.0005013706485150491]
[1801, 0.0005013706485150491]
[1802, 0.0005013706485150491]
[1803, 0.0005013706485150491]
[1804, 6.2365712793004e-08]
[1805, 6.271325454151216e-05]
[1806, 5.5523901593382234e-08]
[1807, 7.361553749591287e-05]
[1808, 3.1350914683198815e-05]
[1809, 5.7234154748202596e-08]
[1810, 3.138593134275924e-05]
[1811, 1.8899689497505993e-08]
[1812, 0.0005013706485150491]
[1813, 0.0005013706485150491]
[1814, 0.0005013706485150491]
[1815, 0.0005013706485150491]
[1816, 3.1275231516626985e-08]
[1817, 6.271462215230614e-05]
[1818, 3.138596715282148e-05]
[1819, 3.1358820438281264e-05]
[1820, 7.146235904008033e-05]
[1821, 3.715060448089139e-05]
[1822, 0.00017078705103564236]
[1823, 6.21859678364394e-05]
[1824, 0.0005013706485150491]
[1825, 0.0005013706485150491]
[1826, 0.0005013706485150491]
[1827, 0.0005013706485150491]
[1828, 0.0005013706485150491]
[1829, 0.0005013706485150491]
[1830, 0.0005013706485150491]
[1831, 0.0005013706485150491]
[1832, 0.0005013706485150491]
[1833, 0.0005013706485150491]
[1834, 0.0005013706485150491]
[1835, 0.0005013706485150491]
[1836, 0.0005013706485150491]
[1837, 0.0005013706485150491]
[1838, 0.0005013706485150491]
[1839, 0.0005013706485150491]
[1840, 0.0005013706485150491]
[1841, 0.0005013706485150491]
[1842, 0.0005013706485150491]
[1843, 0.0005013706485150491]
[1844, 0.0005013706485150491]
[1845, 0.0005013706485150491]
[1846, 0.0005013706485150491]
[1847, 0.0005013706485150491]
[1848, 0.0005013706485150491]
[1849, 0.0005013706485150491]
[1850, 0.0005013706485150491]
[1851, 0.0005013706485150491]
[1852, 9.218490725484254e-05]
[1853, 5.0573577965802955e-08]
[1854, 5.059277900518499e-08]
[1855, 1.5464288331785557e-05]
[1856, 9.218826529115485e-05]
[1857, 5.0611994628609284e-08]
[1858, 5.0631224852694877e-08]
[1859, 0.000306995697686815]
[1860, 0.0005013706485150491]
[1861, 0.0005013706485150491]
[1862, 0.0005013706485150491]
[1863, 0.0005013706485150491]
[1864, 0.000317205984032933]
[1865, 5.06504696940805e-08]
[1866, 5.066972916943634e-08]
[1867, 1.5456566829758402e-05]
[1868, 0.00031720598581054743]
[1869, 5.0689003295474615e-08]
[1870, 5.070829208890223e-08]
[1871, 0.00030187673040653476]
[1872, 0.0005013706485150491]
[1873, 0.0005013706485150491]
[1874, 0.0005013706485150491]
[1875, 0.0005013706485150491]
[1876, 0.00010243112661278575]
[1877, 0.0002506863388094328]
[1878, 5.0737252816864685e-08]
[1879, 1.5464366605745462e-05]
[1880, 2.7374035553533657e-08]
[1881, 5.504045313946001e-06]
[1882, 5.556848742089958e-08]
[1883, 2.7355992912901208e-08]
[1884, 0.0005013706485150491]
[1885, 0.0005013706485150491]
[1886, 0.0005013706485150491]
[1887, 0.0005013706485150491]
[1888, 6.24157687319614e-08]
[1889, 5.5590807194424455e-08]
[1890, 5.5613144903239105e-08]
[1891, 6.816719342677091e-05]
[1892, 6.268294486319063e-05]
[1893, 3.1385985632223786e-05]
[1894, 3.138600412520721e-05]
[1895, 1.8905977103199983e-08]
[1896, 0.0005013706485150491]
[1897, 0.0005013706485150491]
[1898, 0.0005013706485150491]
[1899, 0.0005013706485150491]
[1900, 0.00012537588428806858]
[1901, 6.868204909243956e-05]
[1902, 3.138604003907241e-05]
[1903, 3.135882781844722e-05]
[1904, 5.015295696589917e-05]
[1905, 0.0001211899433044872]
[1906, 7.524773511085959e-05]
[1907, 5.850807877336952e-05]
[1908, 0.0005013706485150491]
[1909, 0.0005013706485150491]
[1910, 0.0005013706485150491]
[1911, 0.0005013706485150491]
[1912, 6.138445497166642e-06]
[1913, 6.186597774598366e-05]
[1914, 2.7905434191877562e-05]
[1915, 2.167017459051227e-08]
[1916, 5.573416954124725e-05]
[1917, 1.3933722930748648e-05]
[1918, 6.966859501343202e-05]
[1919, 4.964035686524521e-05]
[1920, 0.0005013706485150491]
[1921, 0.0005013706485150491]
[1922, 0.0005013706485150491]
[1923, 0.0005013706485150491]
[1924, 0.0005013706485150491]
[1925, 0.0005013706485150491]
[1926, 0.0005013706485150491]
[1927, 0.0005013706485150491]
[1928, 0.0005013706485150491]
[1929, 0.0005013706485150491]
[1930, 0.0005013706485150491]
[1931, 0.0005013706485150491]
[1932, 0.0005013706485150491]
[1933, 0.0005013706485150491]
[1934, 0.0005013706485150491]
[1935, 0.0005013706485150491]
[1936, 0.0003069754601881799]
[1937, 5.0756578352105806e-08]
[1938, 5.077591861347465e-08]
[1939, 1.5456609214605774e-05]
[1940, 0.0003172059923124055]
[1941, 5.079527361779773e-08]
[1942, 5.081464338195251e-08]
[1943, 0.00031722623878634973]
[1944, 0.0005013706485150491]
[1945, 0.0005013706485150491]
[1946, 0.0005013706485150491]
[1947, 0.0005013706485150491]
[1948, 9.730974910145028e-05]
[1949, 5.083402792281407e-08]
[1950, 5.085342725730494e-08]
[1951, 1.5464411298127514e-05]
[1952, 9.730978739505797e-05]
[1953, 5.087284140235927e-08]
[1954, 5.089227037495526e-08]
[1955, 0.000291646107321923]
[1956, 0.0005013706485150491]
[1957, 0.0005013706485150491]
[1958, 0.0005013706485150491]
[1959, 0.0005013706485150491]
[1960, 0.00029674101200284354]
[1961, 5.0911714192074224e-08]
[1962, 5.093117287073238e-08]
[1963, 1.5460382773999215e-05]
[1964, 0.00011175571330156306]
[1965, 5.563550056895907e-08]
[1966, 5.5657874213250994e-08]
[1967, 2.7383638918178387e-08]
[1968, 0.0005013706485150491]
[1969, 0.0005013706485150491]
[1970, 0.0005013706485150491]
[1971, 0.0005013706485150491]
[1972, 6.271883117969978e-05]
[1973, 6.271338743540064e-05]
[1974, 6.271340231828052e-05]
[1975, 6.271884902362914e-05]
[1976, 3.1350933876087575e-05]
[1977, 3.1386058572070114e-05]
[1978, 6.2714731768005e-05]
[1979, 1.8917878569071428e-08]
[1980, 0.0005013706485150491]
[1981, 0.0005013706485150491]
[1982, 0.0005013706485150491]
[1983, 0.0005013706485150491]
[1984, 0.00012537589470408043]
[1985, 3.1386094563686174e-05]
[1986, 9.404341241713704e-05]
[1987, 3.136047887324572e-05]
[1988, 6.686856438671402e-05]
[1989, 5.018440103392297e-05]
[1990, 8.360150619116613e-05]
[1991, 4.059977980550107e-05]
[1992, 0.0005013706485150491]
[1993, 0.0005013706485150491]
[1994, 0.0005013706485150491]
[1995, 0.0005013706485150491]
[1996, 6.138453336995191e-06]
[1997, 2.790545308000197e-05]
[1998, 8.360077920782679e-05]
[1999, 3.399469979811012e-05]
[2000, 6.385163531530462e-05]
[2001, 0.00013494925600687213]
[2002, 8.728966314908869e-05]
[2003, 6.087567101299128e-05]
[2004, 0.0005013706485150491]
[2005, 0.0005013706485150491]
[2006, 0.0005013706485150491]
[2007, 0.0005013706485150491]
[2008, 8.358069346438639e-05]
[2009, 5.5753140482669686e-05]
[2010, 5.5753156244155e-05]
[2011, 1.2250246551794732e-05]
[2012, 6.598178223088738e-05]
[2013, 0.00012175845522100207]
[2014, 0.00011367156214459107]
[2015, 6.896367365608301e-05]
[2016, 0.0005013706485150491]
[2017, 0.0005013706485150491]
[2018, 0.0005013706485150491]
[2019, 0.0005013706485150491]
[2020, 9.730609997905185e-05]
[2021, 5.0950646427984503e-08]
[2022, 5.097013488089381e-08]
[2023, 1.546445602487037e-05]
[2024, 9.730615013277383e-05]
[2025, 5.0989638246562615e-08]
[2026, 5.100915654209958e-08]
[2027, 0.00029676265323204235]
[2028, 0.0005013706485150491]
[2029, 0.0005013706485150491]
[2030, 0.0005013706485150491]
[2031, 0.0005013706485150491]
[2032, 0.00029674101385934845]
[2033, 5.102868978467e-08]
[2034, 5.1048237991437335e-08]
[2035, 1.5460426278447014e-05]
[2036, 0.0002916247905676298]
[2037, 5.106780117960664e-08]
[2038, 5.108737936640926e-08]
[2039, 0.00030187673766930674]
[2040, 0.0005013706485150491]
[2041, 0.0005013706485150491]
[2042, 0.0005013706485150491]
[2043, 0.0005013706485150491]
[2044, 0.0003274384610221211]
[2045, 5.110697256909642e-08]
[2046, 5.112658080494305e-08]
[2047, 3.5932337909329974e-05]
[2048, 0.00034278507858977045]
[2049, 5.1146204091263584e-08]
[2050, 5.1165842445392084e-08]
[2051, 0.0002609490544549506]
[2052, 0.0005013706485150491]
[2053, 0.0005013706485150491]
[2054, 0.0005013706485150491]
[2055, 0.0005013706485150491]
[2056, 0.0002768058900628714]
[2057, 0.0001253703102908819]
[2058, 5.420679241249678e-08]
[2059, 6.10935544149251e-08]
[2060, 6.111985929137773e-08]
[2061, 5.422858923205862e-08]
[2062, 5.42504035860213e-08]
[2063, 0.00027683261407660984]
[2064, 0.0005013706485150491]
[2065, 0.0005013706485150491]
[2066, 0.0005013706485150491]
[2067, 0.0005013706485150491]
[2068, 8.360476046544658e-05]
[2069, 4.182815968359495e-05]
[2070, 5.649641031010543e-08]
[2071, 4.752997363919074e-05]
[2072, 3.5846130294691596e-05]
[2073, 3.5860999281240504e-05]
[2074, 5.675100903109029e-08]
[2075, 0.000291527407906754]
[2076, 0.0005013706485150491]
[2077, 0.0005013706485150491]
[2078, 0.0005013706485150491]
[2079, 0.0005013706485150491]
[2080, 7.165040925284955e-05]
[2081, 3.586103631157353e-05]
[2082, 3.586105421566684e-05]
[2083, 5.853866761071921e-06]
[2084, 5.5718145228997194e-05]
[2085, 5.575317201661312e-05]
[2086, 8.360083279672378e-05]
[2087, 0.00023440683103638488]
[2088, 0.0005013706485150491]
[2089, 0.0005013706485150491]
[2090, 0.0005013706485150491]
[2091, 0.0005013706485150491]
[2092, 3.582650869583093e-05]
[2093, 3.58610721328884e-05]
[2094, 7.166534438254097e-05]
[2095, 5.85388244434067e-06]
[2096, 2.7867217921739413e-05]
[2097, 5.575320272876004e-05]
[2098, 5.5753218533601994e-05]
[2099, 0.00023440683395686775]
[2100, 0.0005013706485150491]
[2101, 0.0005013706485150491]
[2102, 0.0005013706485150491]
[2103, 0.0005013706485150491]
[2104, 3.582651278716617e-05]
[2105, 3.586110673974059e-05]
[2106, 7.166537339521895e-05]
[2107, 5.853890554438304e-06]
[2108, 2.7867221838165577e-05]
[2109, 5.5753234349462104e-05]
[2110, 5.5753250176351836e-05]
[2111, 0.00023440683687800103]
[2112, 0.0005013706485150491]
[2113, 0.0005013706485150491]
[2114, 0.0005013706485150491]
[2115, 0.0005013706485150491]
[2116, 0.0005013706485150491]
[2117, 0.0005013706485150491]
[2118, 0.0005013706485150491]
[2119, 0.0005013706485150491]
[2120, 0.0005013706485150491]
[2121, 0.0005013706485150491]
[2122, 0.0005013706485150491]
[2123, 0.0005013706485150491]
[2124, 0.0005013706485150491]
[2125, 0.0005013706485150491]
[2126, 0.0005013706485150491]
[2127, 0.0005013706485150491]
[2128, 0.0005013706485150491]
[2129, 0.0005013706485150491]
[2130, 0.0005013706485150491]
[2131, 0.0005013706485150491]
[2132, 0.0005013706485150491]
[2133, 0.0005013706485150491]
[2134, 0.0005013706485150491]
[2135, 0.0005013706485150491]
[2136, 0.0005013706485150491]
[2137, 0.0005013706485150491]
[2138, 0.0005013706485150491]
[2139, 0.0005013706485150491]
[2140, 0.0005013706485150491]
[2141, 0.0005013706485150491]
[2142, 0.0005013706485150491]
[2143, 0.0005013706485150491]
[2144, 0.0005013706485150491]
[2145, 0.0005013706485150491]
[2146, 0.0005013706485150491]
[2147, 0.0005013706485150491]
[2148, 0.0005013706485150491]
[2149, 0.0005013706485150491]
[2150, 0.0005013706485150491]
[2151, 0.0005013706485150491]
[2152, 0.0005013706485150491]
[2153, 0.0005013706485150491]
[2154, 0.0005013706485150491]
[2155, 0.0005013706485150491]
[2156, 0.0005013706485150491]
[2157, 0.0005013706485150491]
[2158, 0.0005013706485150491]
[2159, 0.0005013706485150491]
[2160, 0.0005013706485150491]
[2161, 0.0005013706485150491]
[2162, 0.0005013706485150491]
[2163, 0.0005013706485150491]
[2164, 0.0002916213099625944]
[2165, 5.118549588468594e-08]
[2166, 5.1205164426532725e-08]
[2167, 0.0003274591460199044]
[2168, 0.00012537445814591073]
[2169, 0.0001253703520448299]
[2170, 5.428867970821521e-08]
[2171, 0.0002663862781190499]
[2172, 0.0005013706485150491]
[2173, 0.0005013706485150491]
[2174, 0.0005013706485150491]
[2175, 0.0005013706485150491]
[2176, 6.041113126441753e-08]
[2177, 5.122484808834544e-08]
[2178, 5.124454688756424e-08]
[2179, 0.0003734966434582745]
[2180, 5.2825535504503245e-06]
[2181, 0.00012537037158918846]
[2182, 5.432700987387987e-08]
[2183, 0.00028205588475688947]
[2184, 0.0005013706485150491]
[2185, 0.0005013706485150491]
[2186, 0.0005013706485150491]
[2187, 0.0005013706485150491]
[2188, 6.043719106557412e-08]
[2189, 5.126426084165414e-08]
[2190, 5.1283989968119044e-08]
[2191, 0.00037349664522967006]
[2192, 5.282579390364701e-06]
[2193, 0.00012537039116115354]
[2194, 5.436539419755918e-08]
[2195, 0.00028205588907343854]
[2196, 0.0005013706485150491]
[2197, 0.0005013706485150491]
[2198, 0.0005013706485150491]
[2199, 0.0005013706485150491]
[2200, 6.046327335687785e-08]
[2201, 5.1303734284466065e-08]
[2202, 5.132349380826041e-08]
[2203, 0.0003734966470013011]
[2204, 5.282605252564091e-06]
[2205, 0.0001253704107607837]
[2206, 5.440383279409817e-08]
[2207, 0.00028205589339105414]
[2208, 0.0005013706485150491]
[2209, 0.0005013706485150491]
[2210, 0.0005013706485150491]
[2211, 0.0005013706485150491]
[2212, 0.0005013706485150491]
[2213, 0.0005013706485150491]
[2214, 0.0005013706485150491]
[2215, 0.0005013706485150491]
[2216, 0.0005013706485150491]
[2217, 0.0005013706485150491]
[2218, 0.0005013706485150491]
[2219, 0.0005013706485150491]
[2220, 0.0005013706485150491]
[2221, 0.0005013706485150491]
[2222, 0.0005013706485150491]
[2223, 0.0005013706485150491]
[2224, 0.0005013706485150491]
[2225, 0.0005013706485150491]
[2226, 0.0005013706485150491]
[2227, 0.0005013706485150491]
[2228, 0.0005013706485150491]
[2229, 0.0005013706485150491]
[2230, 0.0005013706485150491]
[2231, 0.0005013706485150491]
[2232, 0.0005013706485150491]
[2233, 0.0005013706485150491]
[2234, 0.0005013706485150491]
[2235, 0.0005013706485150491]
[2236, 0.0005013706485150491]
[2237, 0.0005013706485150491]
[2238, 0.0005013706485150491]
[2239, 0.0005013706485150491]
[2240, 0.0005013706485150491]
[2241, 0.0005013706485150491]
[2242, 0.0005013706485150491]
[2243, 0.0005013706485150491]
[2244, 0.0005013706485150491]
[2245, 0.0005013706485150491]
[2246, 0.0005013706485150491]
[2247, 0.0005013706485150491]
[2248, 0.00025068769638999865]
[2249, 5.134326855706289e-08]
[2250, 0.00025068635151869243]
[2251, 0.0003428059409447904]
[2252, 6.580710674947994e-08]
[2253, 5.442578837866435e-08]
[2254, 0.0001253704415990105]
[2255, 0.00028205332718774987]
[2256, 0.0005013706485150491]
[2257, 0.0005013706485150491]
[2258, 0.0005013706485150491]
[2259, 0.0005013706485150491]
[2260, 1.5421345169631776e-05]
[2261, 5.1372959265480305e-08]
[2262, 5.139277215388731e-08]
[2263, 0.0003428059435687868]
[2264, 6.124511739361402e-08]
[2265, 5.446431244619444e-08]
[2266, 5.448631687772602e-08]
[2267, 0.00027683262285572204]
[2268, 0.0005013706485150491]
[2269, 0.0005013706485150491]
[2270, 0.0005013706485150491]
[2271, 0.0005013706485150491]
[2272, 1.5421376989571545e-05]
[2273, 5.141260032902837e-08]
[2274, 5.143244380860878e-08]
[2275, 0.0003428059461932109]
[2276, 6.127155296091819e-08]
[2277, 5.450833909481749e-08]
[2278, 5.4530379119042405e-08]
[2279, 0.00027683262724696625]
[2280, 0.0005013706485150491]
[2281, 0.0005013706485150491]
[2282, 0.0005013706485150491]
[2283, 0.0005013706485150491]
[2284, 1.542140883715954e-05]
[2285, 5.1452302610348774e-08]
[2286, 5.147217675200501e-08]
[2287, 0.0003428059488180644]
[2288, 6.129801135644926e-08]
[2289, 5.455243697199506e-08]
[2290, 5.4574512675325076e-08]
[2291, 0.0002768326316393375]
[2292, 0.0005013706485150491]
[2293, 0.0005013706485150491]
[2294, 0.0005013706485150491]
[2295, 0.0005013706485150491]
[2296, 1.5421440712431826e-05]
[2297, 5.149206625135948e-08]
[2298, 5.1511971126207015e-08]
[2299, 0.00034280595144334637]
[2300, 6.132449260980052e-08]
[2301, 5.459660625070699e-08]
[2302, 5.461871771984996e-08]
[2303, 0.00027683263603283477]
[2304, 0.0005013706485150491]
[2305, 0.0005013706485150491]
[2306, 0.0005013706485150491]
[2307, 0.0005013706485150491]
[2308, 0.0005013706485150491]
[2309, 0.0005013706485150491]
[2310, 0.0005013706485150491]
[2311, 0.0005013706485150491]
[2312, 0.0005013706485150491]
[2313, 0.0005013706485150491]
[2314, 0.0005013706485150491]
[2315, 0.0005013706485150491]
[2316, 0.0005013706485150491]
[2317, 0.0005013706485150491]
[2318, 0.0005013706485150491]
[2319, 0.0005013706485150491]
[2320, 0.0005013706485150491]
[2321, 0.0005013706485150491]
[2322, 0.0005013706485150491]
[2323, 0.0005013706485150491]
[2324, 0.0005013706485150491]
[2325, 0.0005013706485150491]
[2326, 0.0005013706485150491]
[2327, 0.0005013706485150491]
[2328, 0.0005013706485150491]
[2329, 0.0005013706485150491]
[2330, 0.0005013706485150491]
[2331, 0.0005013706485150491]
[2332, 0.0005013706485150491]
[2333, 0.0005013706485150491]
[2334, 0.0005013706485150491]
[2335, 0.0005013706485150491]
[2336, 0.0005013706485150491]
[2337, 0.0005013706485150491]
[2338, 0.0005013706485150491]
[2339, 0.0005013706485150491]
[2340, 0.00012289803181514386]
[2341, 5.153189139439397e-08]
[2342, 5.155182707377868e-08]
[2343, 0.00029164611127594913]
[2344, 0.0001126629301544963]
[2345, 5.15717781822556e-08]
[2346, 5.159174473773221e-08]
[2347, 0.00027630114545962943]
[2348, 9.731356651213094e-05]
[2349, 5.18016377317695e-06]
[2350, 5.1611726758160673e-08]
[2351, 0.00027118217461845226]
[2352, 9.730983849656552e-05]
[2353, 5.1631724261510266e-08]
[2354, 5.1651737265786925e-08]
[2355, 0.0002711798626892533]
[2356, 9.730990244324409e-05]
[2357, 5.167176578902113e-08]
[2358, 5.169180984925881e-08]
[2359, 0.00026606798426353817]
[2360, 9.219204335123788e-05]
[2361, 5.180192278211784e-06]
[2362, 5.1711869464597527e-08]
[2363, 0.00025582588320024286]
[2364, 0.00030697347345876795]
[2365, 5.17319446531416e-08]
[2366, 5.1752035433040254e-08]
[2367, 0.00026606108675908456]
[2368, 0.00012810767816393093]
[2369, 5.5719687996013736e-08]
[2370, 5.57421294092381e-08]
[2371, 2.73932490228212e-08]
[2372, 0.0002071152609535672]
[2373, 1.0962936181414643e-05]
[2374, 5.5764588904584393e-08]
[2375, 2.7412489480494833e-08]
[2376, 0.00032232223450558893]
[2377, 5.1772141822447204e-08]
[2378, 5.1792263839582544e-08]
[2379, 0.0002609402784801889]
[2380, 0.0001894261069356292]
[2381, 5.619504692826538e-08]
[2382, 5.621755415384228e-08]
[2383, 1.731625331696653e-08]
[2384, 0.00017475267281242383]
[2385, 9.500211396412696e-05]
[2386, 5.6518823414444735e-08]
[2387, 3.405017110398155e-08]
[2388, 0.0003069734752732643]
[2389, 5.1668031791363545e-06]
[2390, 5.18325548299203e-08]
[2391, 0.00026605670205650167]
[2392, 2.4789044764121993e-08]
[2393, 5.885493590137114e-06]
[2394, 5.691778045732447e-08]
[2395, 4.166126732046251e-05]
[2396, 2.9789659768461176e-08]
[2397, 9.583642313570064e-05]
[2398, 2.7905631851341937e-05]
[2399, 8.969971516811956e-05]
[2400, 0.0005013706485150491]
[2401, 0.0005013706485150491]
[2402, 0.0005013706485150491]
[2403, 0.0005013706485150491]
[2404, 0.0005013706485150491]
[2405, 0.0005013706485150491]
[2406, 0.0005013706485150491]
[2407, 0.0005013706485150491]
[2408, 0.0005013706485150491]
[2409, 0.0005013706485150491]
[2410, 0.0005013706485150491]
[2411, 0.0005013706485150491]
[2412, 0.0005013706485150491]
[2413, 0.0005013706485150491]
[2414, 0.0005013706485150491]
[2415, 0.0005013706485150491]
[2416, 0.0005013706485150491]
[2417, 0.0005013706485150491]
[2418, 0.0005013706485150491]
[2419, 0.0005013706485150491]
[2420, 0.0005013706485150491]
[2421, 0.0005013706485150491]
[2422, 0.0005013706485150491]
[2423, 0.0005013706485150491]
[2424, 0.00010242405101308608]
[2425, 5.185272383967322e-08]
[2426, 5.1872908550207146e-08]
[2427, 0.00029164613898103914]
[2428, 9.730622494348174e-05]
[2429, 5.1893108979880796e-08]
[2430, 5.1913325147044063e-08]
[2431, 0.00027629871465990506]
[2432, 9.730626239014224e-05]
[2433, 5.180220808592401e-06]
[2434, 5.193355707010543e-08]
[2435, 0.0002711821957761958]
[2436, 0.0003069734770883162]
[2437, 5.195380476749039e-08]
[2438, 5.197406825764212e-08]
[2439, 0.00027629640679769415]
[2440, 0.0003172040576737734]
[2441, 5.1994347559056486e-08]
[2442, 5.201464269024088e-08]
[2443, 0.00027630114994525826]
[2444, 0.00033255470056696364]
[2445, 1.0295017128473465e-05]
[2446, 5.2034953669731876e-08]
[2447, 0.00026605882389198643]
[2448, 0.00033255470225600355]
[2449, 5.2055280516107003e-08]
[2450, 5.207562324795047e-08]
[2451, 0.00027117106844156037]
[2452, 0.0002234638707920001]
[2453, 5.5787066503910564e-08]
[2454, 5.580956222911954e-08]
[2455, 2.742211984775018e-08]
[2456, 5.476311916280053e-06]
[2457, 1.0962963559033602e-05]
[2458, 5.5832076102142384e-08]
[2459, 2.743175698345341e-08]
[2460, 0.0003069734853508928]
[2461, 5.2095981883911553e-08]
[2462, 5.211635644263145e-08]
[2463, 0.0002660567094043549]
[2464, 0.00011700985414709431]
[2465, 5.624007941383975e-08]
[2466, 5.6262622729939295e-08]
[2467, 1.7322159048885612e-08]
[2468, 0.00010449110427099552]
[2469, 5.323190715965765e-05]
[2470, 5.654125430721007e-08]
[2471, 2.1559199738099708e-08]
[2472, 0.00030697349644434027]
[2473, 5.167121037667698e-06]
[2474, 5.215715340313423e-08]
[2475, 0.0002660546732304806]
[2476, 2.4813138321019094e-08]
[2477, 5.88553733974781e-06]
[2478, 5.696258272792647e-08]
[2479, 5.853906791093061e-06]
[2480, 2.9799590923629108e-08]
[2481, 0.00010194914271842047]
[2482, 2.790565088471576e-05]
[2483, 8.35791806363323e-05]
[2484, 0.00027627441466758105]
[2485, 5.2177575842377184e-08]
[2486, 5.219801427930947e-08]
[2487, 0.0002660546766827533]
[2488, 2.7642365985136515e-08]
[2489, 3.138612948988458e-05]
[2490, 3.1386148088764146e-05]
[2491, 2.7633552722316402e-08]
[2492, 3.4360097970972826e-08]
[2493, 0.00011768760931157751]
[2494, 4.1829814624731877e-05]
[2495, 4.179425859128845e-05]
[2496, 0.0005013706485150491]
[2497, 0.0005013706485150491]
[2498, 0.0005013706485150491]
[2499, 0.0005013706485150491]
[2500, 0.0005013706485150491]
[2501, 0.0005013706485150491]
[2502, 0.0005013706485150491]
[2503, 0.0005013706485150491]
[2504, 0.0005013706485150491]
[2505, 0.0005013706485150491]
[2506, 0.0005013706485150491]
[2507, 0.0005013706485150491]
[2508, 0.0003069734982658811]
[2509, 5.2218468732719904e-08]
[2510, 5.223893922145416e-08]
[2511, 0.0002916461429427558]
[2512, 0.00030697350008798056]
[2513, 5.225942576437283e-08]
[2514, 5.227992838036436e-08]
[2515, 0.0002967626847999284]
[2516, 0.0003223222362593525]
[2517, 5.180277945526341e-06]
[2518, 5.230044708835229e-08]
[2519, 0.0002762987523847205]
[2520, 0.00033255470563540545]
[2521, 5.232098190729254e-08]
[2522, 5.234153285615521e-08]
[2523, 0.0002711776146358199]
[2524, 0.00011265926907084916]
[2525, 5.236209995396278e-08]
[2526, 5.238268321974398e-08]
[2527, 0.0002660679982976528]
[2528, 0.00010242411391919482]
[2529, 6.553990935594805e-08]
[2530, 5.240328267258481e-08]
[2531, 0.0002609402896336846]
[2532, 0.0003069716105736115]
[2533, 5.2423898331573e-08]
[2534, 5.244453021585239e-08]
[2535, 0.00026605671675684374]
[2536, 0.00012810535434131938]
[2537, 5.585460814494484e-08]
[2538, 5.587715837953407e-08]
[2539, 2.7441400894739073e-08]
[2540, 0.00013900654746569526]
[2541, 1.6411318113083282e-05]
[2542, 5.589972682793839e-08]
[2543, 2.745105158876012e-08]
[2544, 0.00033254880325635136]
[2545, 5.167442900441434e-06]
[2546, 5.248584273692538e-08]
[2547, 0.00026605468359066026]
[2548, 0.00020613606180182401]
[2549, 5.6285184123862465e-08]
[2550, 5.630776361734992e-08]
[2551, 1.732806881026936e-08]
[2552, 0.0002005666996290257]
[2553, 5.635944586413076e-06]
[2554, 5.633036123221142e-08]
[2555, 5.014882719684365e-05]
[2556, 0.0002813906402494046]
[2557, 5.250652341214183e-08]
[2558, 5.167503701645431e-06]
[2559, 0.0002609402970753855]
[2560, 2.482154011052676e-08]
[2561, 5.6985010319950913e-08]
[2562, 4.168983343995335e-05]
[2563, 3.583218983478854e-05]
[2564, 2.4829947591314416e-08]
[2565, 1.1726902614981448e-05]
[2566, 7.749407843257177e-05]
[2567, 9.024674823836689e-09]
[2568, 0.00031208597538702796]
[2569, 5.254793368817677e-08]
[2570, 5.2568663327595625e-08]
[2571, 0.00026605469050305566]
[2572, 2.765170023765375e-08]
[2573, 3.1386166701356767e-05]
[2574, 6.024905651189819e-06]
[2575, 2.7661040795817002e-08]
[2576, 2.509626436927693e-05]
[2577, 8.77883408206615e-05]
[2578, 6.323825327154749e-06]
[2579, 2.5078456359748777e-05]
[2580, 5.186247580553528e-06]
[2581, 5.258940932706072e-08]
[2582, 5.261017170595048e-08]
[2583, 0.00026095140295728493]
[2584, 4.3313323811282574e-05]
[2585, 3.138620508790097e-05]
[2586, 9.404349225835404e-05]
[2587, 3.7647595130136415e-08]
[2588, 2.5106277998293476e-05]
[2589, 8.151688986182726e-05]
[2590, 0.00010030957582842187]
[2591, 2.5078459221479192e-05]
[2592, 0.0003325547073257682]
[2593, 5.263095048366305e-08]
[2594, 5.265174567963272e-08]
[2595, 0.0002814153027710389]
[2596, 0.0001075452561387956]
[2597, 5.2672557313333434e-08]
[2598, 5.269338540424697e-08]
[2599, 0.00027629876542466074]
[2600, 0.00010242415169956779]
[2601, 5.175343007540379e-06]
[2602, 5.271422997191329e-08]
[2603, 0.0002660610950184951]
[2604, 0.0003069716153024486]
[2605, 5.2735091035889396e-08]
[2606, 5.2755968615760715e-08]
[2607, 0.0002660588632719758]
[2608, 0.0003172040607719764]
[2609, 5.277686273115183e-08]
[2610, 5.2797773401703646e-08]
[2611, 0.0002916461707017568]
[2612, 0.0003172040623217715]
[2613, 6.556910287228483e-08]
[2614, 5.2818700647111766e-08]
[2615, 0.00027628752631761737]
[2616, 0.0003376649477803983]
[2617, 5.283964448708059e-08]
[2618, 5.286060494135713e-08]
[2619, 0.0002711710889299595]
[2620, 0.0003376709409841218]
[2621, 5.288158202971718e-08]
[2622, 5.290257577196714e-08]
[2623, 0.00026094681177133783]
[2624, 0.00034278510225792936]
[2625, 5.175368633545644e-06]
